subject,n_components_percentage,n_components,epsilon,reconstruction_error_mse,reconstruction_error_mae,reconstruction_error_rmse,ssim,psnr,pca_time,projection_time,noise_addition_time,reconstruction_time
14,0.5,6,0.001,2536.653868766155,34.414021037321504,49.873595737451936,0.011455321276490436,-33.87228239332934,0.007368799997493625,0.00045059999683871865,1.920000067912042e-05,4.579999949783087e-05
14,0.5,6,0.01,19.055359899134665,2.506082194138018,4.230687991156967,0.07597807419203124,-12.218610044463253,0.007368799997493625,0.00045059999683871865,7.099995855242014e-06,4.789999802596867e-05
14,0.5,6,0.1,0.30017626234189143,0.2886545343766077,0.5238092416957574,0.3677377722404594,5.948246995305494,0.007368799997493625,0.00045059999683871865,1.3999990187585354e-05,4.715999821200967e-05
14,0.5,6,1.0,0.011011469099828423,0.05083155298053621,0.09964010054184445,0.8014899265953097,20.53827136775563,0.007368799997493625,0.00045059999683871865,7.90000194683671e-06,4.081999068148434e-05
14,0.5,6,5.0,0.009704184794209775,0.03755448045835168,0.09160277909346666,0.8344936910944458,21.68888011461935,0.007368799997493625,0.00045059999683871865,7.399998139590025e-06,4.0880002779886125e-05
14,0.5,6,10.0,0.009393032084827935,0.03448823992548159,0.08995177521532118,0.8405340263516695,21.85473719205979,0.007368799997493625,0.00045059999683871865,6.300018867477775e-06,4.094000323675573e-05
14,0.5,6,20.0,0.0094626803141804,0.034770161833153165,0.09022163294329769,0.8392022074293436,21.838301860434534,0.007368799997493625,0.00045059999683871865,6.299989763647318e-06,4.1139998938888314e-05
14,0.5,6,40.0,0.009484696587747171,0.03493675578440881,0.09032580606138081,0.8388526003705165,21.829736573910942,0.007368799997493625,0.00045059999683871865,6.300018867477775e-06,4.046001122333109e-05
14,0.5,6,80.0,0.009401313753959521,0.03472395428954437,0.08986168882690473,0.839641463575995,21.877236222087838,0.007368799997493625,0.00045059999683871865,6.199989002197981e-06,4.02799982111901e-05
14,0.5,6,160.0,0.0094027318389936,0.03476358445906359,0.08988058721471055,0.8397087531129659,21.874339242626988,0.007368799997493625,0.00045059999683871865,6.799993570894003e-06,4.045999376103282e-05
15,0.5,6,0.001,1726.962243568496,29.63551701066706,38.19443232068871,0.00021377057670967666,-30.294583911973554,0.007042499986710027,0.0004434000002220273,1.990000600926578e-05,5.0999998347833755e-05
15,0.5,6,0.01,34.80970817662938,4.091000545221288,5.690734980048598,-0.002586305851030287,-14.809816172715767,0.007042499986710027,0.0004434000002220273,7.599999662488699e-06,4.844000213779509e-05
15,0.5,6,0.1,0.28954579938257785,0.34758937207289475,0.4918722628360709,0.35431354745989385,7.136510898101989,0.007042499986710027,0.0004434000002220273,1.3299984857439995e-05,4.600000684149563e-05
15,0.5,6,1.0,0.05195423687135601,0.11173224058128059,0.21111182348039081,0.5671602227914906,14.611556607179267,0.007042499986710027,0.0004434000002220273,7.800001185387373e-06,4.0660006925463675e-05
15,0.5,6,5.0,0.04494495373599948,0.09802971117406141,0.19465973679852883,0.6023445576995663,15.496993580473198,0.007042499986710027,0.0004434000002220273,6.600021151825786e-06,4.032000433653593e-05
15,0.5,6,10.0,0.04539393109405686,0.09751000830113218,0.19583283790365716,0.5999674165286137,15.456559647638539,0.007042499986710027,0.0004434000002220273,7.199996616691351e-06,4.062000080011785e-05
15,0.5,6,20.0,0.046012441880400275,0.09817926115205575,0.1970037068771872,0.5963506900222617,15.421113335904915,0.007042499986710027,0.0004434000002220273,6.399990525096655e-06,4.067999543622136e-05
15,0.5,6,40.0,0.04567457835713244,0.0978955938689084,0.19632328362781748,0.5982669524490526,15.446756863737116,0.007042499986710027,0.0004434000002220273,7.499998901039362e-06,4.01599972974509e-05
15,0.5,6,80.0,0.04564676099767049,0.09777344082012204,0.19624413810520216,0.5982678520141763,15.45092872561924,0.007042499986710027,0.0004434000002220273,6.499991286545992e-06,4.020000342279673e-05
15,0.5,6,160.0,0.04567448204489219,0.09778789619949133,0.19628442759792525,0.5982052098431976,15.450270765464513,0.007042499986710027,0.0004434000002220273,6.399990525096655e-06,4.047999391332269e-05
1,0.5,6,0.001,3315.851289807416,37.524822514674234,50.594611001943356,0.037204394017725746,-32.65881523984247,0.006777600006898865,0.0004351999959908426,1.5199999324977398e-05,4.570000455714762e-05
1,0.5,6,0.01,28.898396370516544,3.8406441609293145,5.209462667644109,0.10005945370378458,-13.97312573440243,0.006777600006898865,0.0004351999959908426,8.600007276982069e-06,4.12000110372901e-05
1,0.5,6,0.1,0.24709677336727848,0.32209730784880714,0.46370094556469416,0.46097955033711474,7.667491083358412,0.006777600006898865,0.0004351999959908426,6.599992047995329e-06,4.169999156147242e-05
1,0.5,6,1.0,0.021046217719453968,0.08380076390857598,0.13979435889920527,0.7038027042631106,17.551303768194114,0.006777600006898865,0.0004351999959908426,7.199996616691351e-06,4.1000009514391425e-05
1,0.5,6,5.0,0.019927282139130337,0.06681614197248255,0.1297034761626783,0.7191893880522934,19.186616873626868,0.006777600006898865,0.0004351999959908426,6.499991286545992e-06,4.038001061417163e-05
